relative_path,format,geometry_blocks,atom_count,composition,ordered_elements_sha256,transition_metal_positions_1based,cat_id_from_filename,ps_id_from_filename,stage_from_filename,blank_line_count,metadata_line_count,parse_status
MD_configurations/cat-26_pho-35_initial.txt,headerless element-x-y-z,1,175,C:83;Cl:3;Co:1;Cu:1;H:76;N:7;O:1;P:2;S:1,b73c069916ec58cd3b1335983b3b63c9bc10019e09a8a1d3c3750dbd661e54b6,Co:41;Cu:47,26,35,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-26_pho-36_final.txt,headerless element-x-y-z,1,189,C:87;Cl:3;Co:1;Cu:1;H:84;N:7;O:3;P:2;S:1,549c22bdfe99df7dc9859aec057e21a9913fda56114ff992ffd60260b4852d58,Co:41;Cu:47,26,36,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-26_pho-36_initial.txt,headerless element-x-y-z,1,189,C:87;Cl:3;Co:1;Cu:1;H:84;N:7;O:3;P:2;S:1,549c22bdfe99df7dc9859aec057e21a9913fda56114ff992ffd60260b4852d58,Co:41;Cu:47,26,36,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-26_pho-37_final.txt,headerless element-x-y-z,1,156,C:70;Cl:3;Co:1;Cu:1;H:72;N:7;P:2,9f419c336b53c462d16c4ee673b7584f835470a13ea0f89c7fafc36d9699f6fb,Co:41;Cu:47,26,37,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-26_pho-37_initial.txt,headerless element-x-y-z,1,156,C:70;Cl:3;Co:1;Cu:1;H:72;N:7;P:2,9f419c336b53c462d16c4ee673b7584f835470a13ea0f89c7fafc36d9699f6fb,Co:41;Cu:47,26,37,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-26_pho-38_final.txt,headerless element-x-y-z,1,159,C:71;Cl:3;Co:1;Cu:1;H:74;N:7;P:2,a7ee9848fb0581ebf16d27f80ce0b183ea30efd8850b04d7b702daf4dda06207,Co:41;Cu:47,26,38,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-26_pho-38_initial.txt,headerless element-x-y-z,1,159,C:71;Cl:3;Co:1;Cu:1;H:74;N:7;P:2,a7ee9848fb0581ebf16d27f80ce0b183ea30efd8850b04d7b702daf4dda06207,Co:41;Cu:47,26,38,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-26_pho-39_final.txt,headerless element-x-y-z,1,162,C:72;Cl:3;Co:1;Cu:1;H:76;N:7;P:2,55cb98bf4b0bae6b5cce73b70b60d7e9047fc5e839d602939f33a2b58ff79faa,Co:41;Cu:47,26,39,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-26_pho-39_initial.txt,headerless element-x-y-z,1,162,C:72;Cl:3;Co:1;Cu:1;H:76;N:7;P:2,55cb98bf4b0bae6b5cce73b70b60d7e9047fc5e839d602939f33a2b58ff79faa,Co:41;Cu:47,26,39,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-26_pho-3_final.txt,headerless element-x-y-z,1,163,C:79;Cl:3;Co:1;Cu:1;H:68;N:7;O:1;P:2;S:1,f77e9c193f48be024aa5a373a1190b9c8864ebbe23f19b38217c3d01ddb19196,Co:41;Cu:47,26,3,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-26_pho-3_initial.txt,headerless element-x-y-z,1,163,C:79;Cl:3;Co:1;Cu:1;H:68;N:7;O:1;P:2;S:1,f77e9c193f48be024aa5a373a1190b9c8864ebbe23f19b38217c3d01ddb19196,Co:41;Cu:47,26,3,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-26_pho-40_final.txt,headerless element-x-y-z,1,163,C:75;Cl:3;Co:1;Cu:1;H:74;N:7;P:2,11c3e111978c1e2810e741c227e663ee218929483ac76d33e5ee6b65c39d92f0,Co:41;Cu:47,26,40,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-26_pho-40_initial.txt,headerless element-x-y-z,1,163,C:75;Cl:3;Co:1;Cu:1;H:74;N:7;P:2,11c3e111978c1e2810e741c227e663ee218929483ac76d33e5ee6b65c39d92f0,Co:41;Cu:47,26,40,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-26_pho-41_final.txt,headerless element-x-y-z,1,185,C:80;Cl:3;Co:1;Cu:1;H:70;N:7;Na:4;O:13;P:2;S:4,a1c3cebdffa11cf354b568d7bf381113521712710fd9955c36808f6334ea7e49,Co:45;Cu:51,26,41,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-26_pho-41_initial.txt,headerless element-x-y-z,1,185,C:80;Cl:3;Co:1;Cu:1;H:70;N:7;Na:4;O:13;P:2;S:4,a1c3cebdffa11cf354b568d7bf381113521712710fd9955c36808f6334ea7e49,Co:45;Cu:51,26,41,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-26_pho-4_final.txt,headerless element-x-y-z,1,177,C:83;Cl:3;Co:1;Cu:1;H:76;N:7;O:3;P:2;S:1,aa4b585052a635e72820142860fc05f6848d21251f605cb85cc75a36ea8bd9d5,Co:41;Cu:47,26,4,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-26_pho-4_initial.txt,headerless element-x-y-z,1,177,C:83;Cl:3;Co:1;Cu:1;H:76;N:7;O:3;P:2;S:1,aa4b585052a635e72820142860fc05f6848d21251f605cb85cc75a36ea8bd9d5,Co:41;Cu:47,26,4,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-26_pho-5_final.txt,headerless element-x-y-z,1,144,C:66;Cl:3;Co:1;Cu:1;H:64;N:7;P:2,e8155d403cf626e3a9952a69b5a6f37d467d2b6f60788b4f68f1263542cbb4ac,Co:41;Cu:47,26,5,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-26_pho-5_initial.txt,headerless element-x-y-z,1,144,C:66;Cl:3;Co:1;Cu:1;H:64;N:7;P:2,e8155d403cf626e3a9952a69b5a6f37d467d2b6f60788b4f68f1263542cbb4ac,Co:41;Cu:47,26,5,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-26_pho-6_final.txt,headerless element-x-y-z,1,147,C:67;Cl:3;Co:1;Cu:1;H:66;N:7;P:2,352d4aade5fb5758f61d6e8651cd69589695279d60dbde7efef1ae1f281da568,Co:41;Cu:47,26,6,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-26_pho-6_initial.txt,headerless element-x-y-z,1,147,C:67;Cl:3;Co:1;Cu:1;H:66;N:7;P:2,352d4aade5fb5758f61d6e8651cd69589695279d60dbde7efef1ae1f281da568,Co:41;Cu:47,26,6,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-26_pho-7_final.txt,headerless element-x-y-z,1,150,C:68;Cl:3;Co:1;Cu:1;H:68;N:7;P:2,ef3d74417bcaf7e03f6fd5b88cf36b208ebded95ac7bdc42d80dc5163991d7e0,Co:41;Cu:47,26,7,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-26_pho-7_initial.txt,headerless element-x-y-z,1,150,C:68;Cl:3;Co:1;Cu:1;H:68;N:7;P:2,ef3d74417bcaf7e03f6fd5b88cf36b208ebded95ac7bdc42d80dc5163991d7e0,Co:41;Cu:47,26,7,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-26_pho-8_final.txt,headerless element-x-y-z,1,151,C:71;Cl:3;Co:1;Cu:1;H:66;N:7;P:2,eb4282ae0c72b063a6420d7e8dd072bdcaa25bf21d12d09d414486cd6c6ff991,Co:41;Cu:47,26,8,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-26_pho-8_initial.txt,headerless element-x-y-z,1,151,C:71;Cl:3;Co:1;Cu:1;H:66;N:7;P:2,eb4282ae0c72b063a6420d7e8dd072bdcaa25bf21d12d09d414486cd6c6ff991,Co:41;Cu:47,26,8,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-26_pho-9_final.txt,headerless element-x-y-z,1,143,C:66;Cl:3;Co:1;Cu:1;H:62;N:7;O:1;P:2,48bd74b4fb8fba025c84a962ce008ca96a49c1cf432daf02f7b2f470f998d5d4,Co:41;Cu:47,26,9,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-26_pho-9_initial.txt,headerless element-x-y-z,1,143,C:66;Cl:3;Co:1;Cu:1;H:62;N:7;O:1;P:2,48bd74b4fb8fba025c84a962ce008ca96a49c1cf432daf02f7b2f470f998d5d4,Co:41;Cu:47,26,9,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-10_final.txt,headerless element-x-y-z,1,136,Br:2;C:63;Cl:1;Co:1;Cu:1;H:58;N:7;O:1;P:2,68ed9a93ad30b08acfb43e6409ad8c241d3188b8a482f82dc1da9a5fba8a5d14,Co:41;Cu:47,27,10,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-10_initial.txt,headerless element-x-y-z,1,136,Br:2;C:63;Cl:1;Co:1;Cu:1;H:58;N:7;O:1;P:2,68ed9a93ad30b08acfb43e6409ad8c241d3188b8a482f82dc1da9a5fba8a5d14,Co:41;Cu:47,27,10,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-11_final.txt,headerless element-x-y-z,1,137,Br:2;C:65;Cl:1;Co:1;Cu:1;H:56;N:7;O:1;P:2;S:1,3615138a0a928a087a4a468589b07650b46dc1ce63fa372ef7ce1487a9805455,Co:41;Cu:47,27,11,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-11_initial.txt,headerless element-x-y-z,1,137,Br:2;C:65;Cl:1;Co:1;Cu:1;H:56;N:7;O:1;P:2;S:1,3615138a0a928a087a4a468589b07650b46dc1ce63fa372ef7ce1487a9805455,Co:41;Cu:47,27,11,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-12_final.txt,headerless element-x-y-z,1,151,Br:2;C:69;Cl:1;Co:1;Cu:1;H:64;N:7;O:3;P:2;S:1,15c7edd7a958d6f3f7ffe7a5a0da3b1a6e166a9c5d5591444c639b768e950f5c,Co:41;Cu:47,27,12,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-12_initial.txt,headerless element-x-y-z,1,151,Br:2;C:69;Cl:1;Co:1;Cu:1;H:64;N:7;O:3;P:2;S:1,15c7edd7a958d6f3f7ffe7a5a0da3b1a6e166a9c5d5591444c639b768e950f5c,Co:41;Cu:47,27,12,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-13_final.txt,headerless element-x-y-z,1,118,Br:2;C:52;Cl:1;Co:1;Cu:1;H:52;N:7;P:2,5457f0e4276622677da2f565d56881d72e5033b4c4bc925775ba8ea30059ea32,Co:41;Cu:47,27,13,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-13_initial.txt,headerless element-x-y-z,1,118,Br:2;C:52;Cl:1;Co:1;Cu:1;H:52;N:7;P:2,5457f0e4276622677da2f565d56881d72e5033b4c4bc925775ba8ea30059ea32,Co:41;Cu:47,27,13,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-14_final.txt,headerless element-x-y-z,1,121,Br:2;C:53;Cl:1;Co:1;Cu:1;H:54;N:7;P:2,3965d4149c02b511de3fe179966c4af6b81a037d88205beb9ce1badb6886e029,Co:41;Cu:47,27,14,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-14_initial.txt,headerless element-x-y-z,1,121,Br:2;C:53;Cl:1;Co:1;Cu:1;H:54;N:7;P:2,3965d4149c02b511de3fe179966c4af6b81a037d88205beb9ce1badb6886e029,Co:41;Cu:47,27,14,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-15_final.txt,headerless element-x-y-z,1,124,Br:2;C:54;Cl:1;Co:1;Cu:1;H:56;N:7;P:2,23c6279e2625ffb611bf893bf26e0b6167c4ad67c0b569bff3e540c7a8b83ef8,Co:41;Cu:47,27,15,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-15_initial.txt,headerless element-x-y-z,1,124,Br:2;C:54;Cl:1;Co:1;Cu:1;H:56;N:7;P:2,23c6279e2625ffb611bf893bf26e0b6167c4ad67c0b569bff3e540c7a8b83ef8,Co:41;Cu:47,27,15,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-16_final.txt,headerless element-x-y-z,1,125,Br:2;C:57;Cl:1;Co:1;Cu:1;H:54;N:7;P:2,a742d5e64eb8c38bbe7a2602874ee3b80811ece5ab7c418901457bfa2aa6e3cf,Co:41;Cu:47,27,16,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-16_initial.txt,headerless element-x-y-z,1,125,Br:2;C:57;Cl:1;Co:1;Cu:1;H:54;N:7;P:2,a742d5e64eb8c38bbe7a2602874ee3b80811ece5ab7c418901457bfa2aa6e3cf,Co:41;Cu:47,27,16,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-17_final.txt,headerless element-x-y-z,1,149,Br:2;C:68;Cl:1;Co:1;Cu:1;H:66;N:7;O:1;P:2,01d2e1435cbb4133220f334e4163e5171a478332cd09e27048618369575b0e36,Co:41;Cu:47,27,17,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-17_initial.txt,headerless element-x-y-z,1,149,Br:2;C:68;Cl:1;Co:1;Cu:1;H:66;N:7;O:1;P:2,01d2e1435cbb4133220f334e4163e5171a478332cd09e27048618369575b0e36,Co:41;Cu:47,27,17,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-18_final.txt,headerless element-x-y-z,1,142,Br:2;C:65;Cl:1;Co:1;Cu:1;H:62;N:7;O:1;P:2,a3707786c60ddf6e20388ffb92223f732778a0c667df6056027fb9d2dac503e8,Co:41;Cu:47,27,18,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-18_initial.txt,headerless element-x-y-z,1,142,Br:2;C:65;Cl:1;Co:1;Cu:1;H:62;N:7;O:1;P:2,a3707786c60ddf6e20388ffb92223f732778a0c667df6056027fb9d2dac503e8,Co:41;Cu:47,27,18,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-19_final.txt,headerless element-x-y-z,1,143,Br:2;C:67;Cl:1;Co:1;Cu:1;H:60;N:7;O:1;P:2;S:1,1a1aa8cee8ad21b152b8305b3c430963ad0a9b59df44d3713e20534142919ef9,Co:41;Cu:47,27,19,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-19_initial.txt,headerless element-x-y-z,1,143,Br:2;C:67;Cl:1;Co:1;Cu:1;H:60;N:7;O:1;P:2;S:1,1a1aa8cee8ad21b152b8305b3c430963ad0a9b59df44d3713e20534142919ef9,Co:41;Cu:47,27,19,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-1_final.txt,headerless element-x-y-z,1,169,Br:2;C:80;Cl:1;Co:1;Cu:1;H:74;N:7;O:1;P:2,6f5c1ce38756578c3b70efda48a995a2fb24f99495999daea31a95e0a6db6c05,Co:41;Cu:47,27,1,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-1_initial.txt,headerless element-x-y-z,1,169,Br:2;C:80;Cl:1;Co:1;Cu:1;H:74;N:7;O:1;P:2,6f5c1ce38756578c3b70efda48a995a2fb24f99495999daea31a95e0a6db6c05,Co:41;Cu:47,27,1,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-20_final.txt,headerless element-x-y-z,1,157,Br:2;C:71;Cl:1;Co:1;Cu:1;H:68;N:7;O:3;P:2;S:1,746bdc26832ac74d9e6065eb96fc1d7aeab4618ff80c443d8783a49f72ec1931,Co:41;Cu:47,27,20,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-20_initial.txt,headerless element-x-y-z,1,157,Br:2;C:71;Cl:1;Co:1;Cu:1;H:68;N:7;O:3;P:2;S:1,746bdc26832ac74d9e6065eb96fc1d7aeab4618ff80c443d8783a49f72ec1931,Co:41;Cu:47,27,20,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-21_final.txt,headerless element-x-y-z,1,124,Br:2;C:54;Cl:1;Co:1;Cu:1;H:56;N:7;P:2,d629c6b0154b5add6f660b37c6c9715e4e4648b8b30487883574ef9472ebf92d,Co:41;Cu:47,27,21,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-21_initial.txt,headerless element-x-y-z,1,124,Br:2;C:54;Cl:1;Co:1;Cu:1;H:56;N:7;P:2,d629c6b0154b5add6f660b37c6c9715e4e4648b8b30487883574ef9472ebf92d,Co:41;Cu:47,27,21,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-22_final.txt,headerless element-x-y-z,1,127,Br:2;C:55;Cl:1;Co:1;Cu:1;H:58;N:7;P:2,60c213277f57dfc4a21f025a9b8a398aac519865ce9ffbf0c5798aed570e09b8,Co:41;Cu:47,27,22,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-22_initial.txt,headerless element-x-y-z,1,127,Br:2;C:55;Cl:1;Co:1;Cu:1;H:58;N:7;P:2,60c213277f57dfc4a21f025a9b8a398aac519865ce9ffbf0c5798aed570e09b8,Co:41;Cu:47,27,22,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-23_final.txt,headerless element-x-y-z,1,130,Br:2;C:56;Cl:1;Co:1;Cu:1;H:60;N:7;P:2,859be500c60c66165a772307587ec168ca52b27af4e97848fea5bf686f85da0b,Co:41;Cu:47,27,23,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-23_initial.txt,headerless element-x-y-z,1,130,Br:2;C:56;Cl:1;Co:1;Cu:1;H:60;N:7;P:2,859be500c60c66165a772307587ec168ca52b27af4e97848fea5bf686f85da0b,Co:41;Cu:47,27,23,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-24_final.txt,headerless element-x-y-z,1,131,Br:2;C:59;Cl:1;Co:1;Cu:1;H:58;N:7;P:2,93004231b62a142cee6728037efc330aecde332a99ae6921168f89a241427940,Co:41;Cu:47,27,24,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-24_initial.txt,headerless element-x-y-z,1,131,Br:2;C:59;Cl:1;Co:1;Cu:1;H:58;N:7;P:2,93004231b62a142cee6728037efc330aecde332a99ae6921168f89a241427940,Co:41;Cu:47,27,24,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-25_final.txt,headerless element-x-y-z,1,163,Br:2;C:78;Cl:1;Co:1;Cu:1;H:70;N:7;O:1;P:2,a9c07578fb8a6b7b0cdd4760e782e0c540af3693e9d753471b03cdea97747c34,Co:41;Cu:47,27,25,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-25_initial.txt,headerless element-x-y-z,1,163,Br:2;C:78;Cl:1;Co:1;Cu:1;H:70;N:7;O:1;P:2,a9c07578fb8a6b7b0cdd4760e782e0c540af3693e9d753471b03cdea97747c34,Co:41;Cu:47,27,25,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-26_final.txt,headerless element-x-y-z,1,156,Br:2;C:75;Cl:1;Co:1;Cu:1;H:66;N:7;O:1;P:2,2df6170adfa15278b243317650f798e3a73b033400c2c5e0e9e936ce812455bb,Co:41;Cu:47,27,26,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-26_initial.txt,headerless element-x-y-z,1,156,Br:2;C:75;Cl:1;Co:1;Cu:1;H:66;N:7;O:1;P:2,2df6170adfa15278b243317650f798e3a73b033400c2c5e0e9e936ce812455bb,Co:41;Cu:47,27,26,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-27_final.txt,headerless element-x-y-z,1,157,Br:2;C:77;Cl:1;Co:1;Cu:1;H:64;N:7;O:1;P:2;S:1,8bfb3d79559498ec4d5c559a2f932de4e220904a2d63c0d9c15f11740d5a181c,Co:41;Cu:47,27,27,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-27_initial.txt,headerless element-x-y-z,1,157,Br:2;C:77;Cl:1;Co:1;Cu:1;H:64;N:7;O:1;P:2;S:1,8bfb3d79559498ec4d5c559a2f932de4e220904a2d63c0d9c15f11740d5a181c,Co:41;Cu:47,27,27,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-28_final.txt,headerless element-x-y-z,1,171,Br:2;C:81;Cl:1;Co:1;Cu:1;H:72;N:7;O:3;P:2;S:1,be28309b9dc02451c5c0ccafe74690138b52bd606a6230f7b279ac140d409bf3,Co:41;Cu:47,27,28,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-28_initial.txt,headerless element-x-y-z,1,171,Br:2;C:81;Cl:1;Co:1;Cu:1;H:72;N:7;O:3;P:2;S:1,be28309b9dc02451c5c0ccafe74690138b52bd606a6230f7b279ac140d409bf3,Co:41;Cu:47,27,28,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-29_final.txt,headerless element-x-y-z,1,138,Br:2;C:64;Cl:1;Co:1;Cu:1;H:60;N:7;P:2,fb0b582aba7a741023f6c986a10c5d490ea828521d35cf60aa93eeb140dbd66f,Co:41;Cu:47,27,29,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-29_initial.txt,headerless element-x-y-z,1,138,Br:2;C:64;Cl:1;Co:1;Cu:1;H:60;N:7;P:2,fb0b582aba7a741023f6c986a10c5d490ea828521d35cf60aa93eeb140dbd66f,Co:41;Cu:47,27,29,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-2_final.txt,headerless element-x-y-z,1,162,Br:2;C:77;Cl:1;Co:1;Cu:1;H:70;N:7;O:1;P:2,eae63fe047962a247bba1b3c36b96ffcb845359698f606f41266f1ed2ed59ab3,Co:41;Cu:47,27,2,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-2_initial.txt,headerless element-x-y-z,1,162,Br:2;C:77;Cl:1;Co:1;Cu:1;H:70;N:7;O:1;P:2,eae63fe047962a247bba1b3c36b96ffcb845359698f606f41266f1ed2ed59ab3,Co:41;Cu:47,27,2,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-30_final.txt,headerless element-x-y-z,1,141,Br:2;C:65;Cl:1;Co:1;Cu:1;H:62;N:7;P:2,e4cd41adb71bfd0c715ed5d2ae997afe1301457bd0854991cdb18a6f056a69f3,Co:41;Cu:47,27,30,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-30_initial.txt,headerless element-x-y-z,1,141,Br:2;C:65;Cl:1;Co:1;Cu:1;H:62;N:7;P:2,e4cd41adb71bfd0c715ed5d2ae997afe1301457bd0854991cdb18a6f056a69f3,Co:41;Cu:47,27,30,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-31_final.txt,headerless element-x-y-z,1,144,Br:2;C:66;Cl:1;Co:1;Cu:1;H:64;N:7;P:2,8a0e5999bca043383e7ac8070cdcdde58d70190d0262e8d12f8d35b5208892ab,Co:41;Cu:47,27,31,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-31_initial.txt,headerless element-x-y-z,1,144,Br:2;C:66;Cl:1;Co:1;Cu:1;H:64;N:7;P:2,8a0e5999bca043383e7ac8070cdcdde58d70190d0262e8d12f8d35b5208892ab,Co:41;Cu:47,27,31,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-32_final.txt,headerless element-x-y-z,1,145,Br:2;C:69;Cl:1;Co:1;Cu:1;H:62;N:7;P:2,d8893b812166d9a64d8d309af8a4a6199a54104945494ce351f449e3002f18d9,Co:41;Cu:47,27,32,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-32_initial.txt,headerless element-x-y-z,1,145,Br:2;C:69;Cl:1;Co:1;Cu:1;H:62;N:7;P:2,d8893b812166d9a64d8d309af8a4a6199a54104945494ce351f449e3002f18d9,Co:41;Cu:47,27,32,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-33_final.txt,headerless element-x-y-z,1,181,Br:2;C:84;Cl:1;Co:1;Cu:1;H:82;N:7;O:1;P:2,c79723f102bdc76cd9c8a7a5f753610f9b011de683889f05593abd6510c009fb,Co:41;Cu:47,27,33,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-33_initial.txt,headerless element-x-y-z,1,181,Br:2;C:84;Cl:1;Co:1;Cu:1;H:82;N:7;O:1;P:2,c79723f102bdc76cd9c8a7a5f753610f9b011de683889f05593abd6510c009fb,Co:41;Cu:47,27,33,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-34_final.txt,headerless element-x-y-z,1,174,Br:2;C:81;Cl:1;Co:1;Cu:1;H:78;N:7;O:1;P:2,bc90ad1695ebcf9e803be88035b3138af07488c4f39e380c9a8963a3aec53723,Co:41;Cu:47,27,34,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-34_initial.txt,headerless element-x-y-z,1,174,Br:2;C:81;Cl:1;Co:1;Cu:1;H:78;N:7;O:1;P:2,bc90ad1695ebcf9e803be88035b3138af07488c4f39e380c9a8963a3aec53723,Co:41;Cu:47,27,34,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-35_final.txt,headerless element-x-y-z,1,175,Br:2;C:83;Cl:1;Co:1;Cu:1;H:76;N:7;O:1;P:2;S:1,2b41e82bdf48c54daebbc98629c43616b718a2f0259fb3d8d87c2cf7221e9e96,Co:41;Cu:47,27,35,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-35_initial.txt,headerless element-x-y-z,1,175,Br:2;C:83;Cl:1;Co:1;Cu:1;H:76;N:7;O:1;P:2;S:1,2b41e82bdf48c54daebbc98629c43616b718a2f0259fb3d8d87c2cf7221e9e96,Co:41;Cu:47,27,35,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-36_final.txt,headerless element-x-y-z,1,189,Br:2;C:87;Cl:1;Co:1;Cu:1;H:84;N:7;O:3;P:2;S:1,b48997bd847270ed903543173bec44561099977dc2f39f2349fd94220c41fd53,Co:41;Cu:47,27,36,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-36_initial.txt,headerless element-x-y-z,1,189,Br:2;C:87;Cl:1;Co:1;Cu:1;H:84;N:7;O:3;P:2;S:1,b48997bd847270ed903543173bec44561099977dc2f39f2349fd94220c41fd53,Co:41;Cu:47,27,36,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-37_final.txt,headerless element-x-y-z,1,156,Br:2;C:70;Cl:1;Co:1;Cu:1;H:72;N:7;P:2,10abb928abdc6cc72cd7cc969b189752c30f1534ad9726b10eb37177bdb81f0b,Co:41;Cu:47,27,37,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-37_initial.txt,headerless element-x-y-z,1,156,Br:2;C:70;Cl:1;Co:1;Cu:1;H:72;N:7;P:2,10abb928abdc6cc72cd7cc969b189752c30f1534ad9726b10eb37177bdb81f0b,Co:41;Cu:47,27,37,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-38_final.txt,headerless element-x-y-z,1,159,Br:2;C:71;Cl:1;Co:1;Cu:1;H:74;N:7;P:2,e133ee8402a58a3fc5b3b034ffe89e0c791dbe21588cd943fb53ae6bcebf8b68,Co:41;Cu:47,27,38,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-38_initial.txt,headerless element-x-y-z,1,159,Br:2;C:71;Cl:1;Co:1;Cu:1;H:74;N:7;P:2,e133ee8402a58a3fc5b3b034ffe89e0c791dbe21588cd943fb53ae6bcebf8b68,Co:41;Cu:47,27,38,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-27_pho-39_final.txt,headerless element-x-y-z,1,162,Br:2;C:72;Cl:1;Co:1;Cu:1;H:76;N:7;P:2,7cee6126fabe53c9a8514db01e952ee6474172ec392823dc0ebe240a3f6d5fec,Co:41;Cu:47,27,39,final,0,0,all rows finite element-x-y-z
